"search-number","evaluation","technology-diffusion-method*","word-of-mouth?*","technology-adoption*","technology-awareness*","debug?*","deliberation_rate*","innovation*","p_leader_social*","p_mainstream_social*","p_hedonistic_social*","fitness","num-replicates","best-fitness-so-far"
"2","165","""schwarz""","true","0","5","false","0.02629935233319176","""showerhead""","0.8161486602826357","0.7364234730195757","0.8392327021374015","16.664","5","12.964"
"2","170","""schwarz""","true","0","5","false","0.02629935233319176","""showerhead""","0.7692468515755201","0.7364234730195757","0.8392327021374015","14.812000000000001","5","12.964"
"2","175","""schwarz""","true","0","5","false","0.02629935233319176","""showerhead""","0.7264791405722247","0.7315556546316015","0.8392327021374015","16.48","5","12.964"
"2","180","""schwarz""","true","0","5","false","0.02629935233319176","""showerhead""","0.7264791405722247","0.7301641126814946","0.8392327021374015","12.68","5","12.68"
"2","185","""schwarz""","true","0","5","false","0.02629935233319176","""showerhead""","0.7264791405722247","0.7301641126814946","0.9054056695770318","15.239999999999998","5","12.68"
"2","190","""schwarz""","true","0","5","false","0.02629935233319176","""showerhead""","0.7264791405722247","0.7689732407313722","0.8392327021374015","13.864","5","12.68"
"2","195","""schwarz""","false","0","5","false","0.02629935233319176","""showerhead""","0.7264791405722247","0.8193203338630592","0.8392327021374015","1054.02","5","12.68"
"2","200","""schwarz""","true","0","5","false","0.028499502254735767","""showerhead""","0.7264791405722247","0.7301641126814946","0.8392327021374015","16.512","5","12.68"
"2","205","""schwarz""","true","0","5","false","0.02629935233319176","""showerhead""","0.7264791405722247","0.7301641126814946","1","13.164000000000001","5","12.68"
"2","210","""schwarz""","true","0","5","false","0.02629935233319176","""showerhead""","0.7264791405722247","0.8042854951695406","1","16.980000000000004","5","12.68"
"2","215","""schwarz""","true","0","5","false","0.02629935233319176","""showerhead""","0.7264791405722247","0.5659734578732291","1","18.212","5","12.68"
"2","220","""schwarz""","true","0","5","false","0.027172530233241402","""showerhead""","0.7264791405722247","0.7301641126814946","1","13.912","5","12.68"
"2","225","""schwarz""","false","0","5","false","0.02629935233319176","""showerhead""","0.7264791405722247","0.7301641126814946","1","1057.92","5","12.68"
"2","230","""schwarz""","true","0","5","false","0.02849509223664335","""showerhead""","0.7264791405722247","0.7301641126814946","1","11.963999999999999","5","11.963999999999999"
"2","235","""schwarz""","true","0","5","false","0.027362084306292795","""showerhead""","0.7264791405722247","0.7301641126814946","1","13.512","5","11.963999999999999"
"2","240","""schwarz""","true","0","5","false","0.02849509223664335","""showerhead""","0.7264791405722247","0.8512188514125314","1","15.98","5","11.963999999999999"
"2","245","""schwarz""","true","0","5","false","0.02849509223664335","""showerhead""","0.7977397324532598","0.7301641126814946","0.9097218574421873","16.364","5","11.963999999999999"
"2","250","""schwarz""","true","0","5","false","0.02849509223664335","""showerhead""","0.7313957066271322","0.7301641126814946","1","12.412","5","11.963999999999999"
"2","255","""schwarz""","true","0","5","false","0.03033361002955837","""showerhead""","0.7313957066271322","0.7301641126814946","1","14.512","5","11.963999999999999"
"2","260","""schwarz""","true","0","5","false","0.02695543997377702","""showerhead""","0.7313957066271322","0.7301641126814946","1","13.412","5","11.963999999999999"
"2","265","""schwarz""","true","0","5","false","0.02849509223664335","""showerhead""","0.7313957066271322","0.7108787398161884","1","13.412","5","11.963999999999999"
"2","270","""schwarz""","true","0","5","false","0.02849509223664335","""showerhead""","0.7313957066271322","0.7414703223059881","1","11.512","5","11.512"
"2","275","""schwarz""","true","0","5","false","0.02849509223664335","""showerhead""","0.7313957066271322","0.811322276414754","1","15.48","5","11.512"
"2","280","""schwarz""","true","0","5","false","0.02849509223664335","""showerhead""","0.7313957066271322","0.7414703223059881","0.9878373790830036","12.464000000000002","5","11.512"
"2","285","""schwarz""","false","0","5","false","0.02849509223664335","""showerhead""","0.7313957066271322","0.7414703223059881","1","1060.32","5","11.512"
"2","290","""schwarz""","true","0","5","false","0.02849509223664335","""showerhead""","0.6416864368136276","0.7414703223059881","1","11.912000000000003","5","11.512"
"2","295","""schwarz""","true","0","5","false","0.02849509223664335","""showerhead""","0.7313957066271322","0.7414703223059881","0.7945862091352115","15.240000000000002","5","11.512"
"2","300","""schwarz""","true","0","5","false","0.026846822785367607","""showerhead""","0.5390270275029909","0.7414703223059881","1","14.040000000000003","5","11.512"
"3","5","""schwarz""","true","0","5","false","0.03268294255595638","""showerhead""","0.9998056011202483","0.13433923020138605","0.8683305741650913","51.120000000000005","5","51.120000000000005"
"3","10","""schwarz""","true","0","5","false","0.0358556675334161","""showerhead""","0.8589552997164567","0.13433923020138605","0.8683305741650913","1062.42","5","51.120000000000005"
"3","15","""schwarz""","true","0","5","false","0.03268294255595638","""showerhead""","0.9998056011202483","0.13433923020138605","0.7428102853929883","1057.12","5","51.120000000000005"
"3","20","""schwarz""","true","0","5","false","0.03268294255595638","""showerhead""","0.9998056011202483","0.09945306209894095","0.8683305741650913","1057.12","5","51.120000000000005"
"3","25","""schwarz""","true","0","5","false","0.03268294255595638","""showerhead""","0.9590511758614141","0.13433923020138605","0.8683305741650913","1058.02","5","51.120000000000005"
"3","30","""schwarz""","false","0","5","false","0.03268294255595638","""showerhead""","0.9998056011202483","0.13433923020138605","0.8683305741650913","1068.82","5","51.120000000000005"
"3","35","""schwarz""","false","0","5","false","0.03268294255595638","""showerhead""","0.9998056011202483","0.12166449066774761","0.8683305741650913","1069.22","5","51.120000000000005"
"3","40","""schwarz""","true","0","5","false","0.03268294255595638","""showerhead""","0.9998056011202483","0.2655615795375843","0.8683305741650913","49.32","5","49.32"
"3","45","""schwarz""","true","0","5","false","0.03268294255595638","""showerhead""","0.9998056011202483","0.2655615795375843","0.9499474169603298","41.42","5","41.42"
"3","50","""schwarz""","false","0","5","false","0.03268294255595638","""showerhead""","0.9998056011202483","0.2655615795375843","0.9499474169603298","1068.92","5","41.42"
"3","55","""schwarz""","true","0","5","false","0.03328904499254473","""showerhead""","0.9998056011202483","0.2655615795375843","0.9499474169603298","45.22","5","41.42"
"3","60","""schwarz""","true","0","5","false","0.03268294255595638","""showerhead""","0.9998056011202483","0.2655615795375843","0.9664593675545445","35.92","5","35.92"
"3","65","""schwarz""","true","0","5","false","0.03268294255595638","""showerhead""","0.9998056011202483","0.2655615795375843","1","39.02","5","35.92"
"3","70","""schwarz""","true","0","5","false","0.03417058087719175","""showerhead""","0.9998056011202483","0.2655615795375843","0.9664593675545445","42.92","5","35.92"
"3","75","""schwarz""","true","0","5","false","0.03268294255595638","""showerhead""","0.9998056011202483","0.2578227274743678","0.9664593675545445","37.32","5","35.92"
"3","80","""schwarz""","false","0","5","false","0.03268294255595638","""showerhead""","0.9998056011202483","0.2655615795375843","0.9664593675545445","1068.52","5","35.92"
"3","85","""schwarz""","true","0","5","false","0.03268294255595638","""showerhead""","1","0.2655615795375843","0.9664593675545445","39.54","5","35.92"
"3","90","""schwarz""","true","0","5","false","0.03268294255595638","""showerhead""","0.9382105562115441","0.2655615795375843","0.9664593675545445","52.12","5","35.92"
"3","95","""schwarz""","true","0","5","false","0.03268294255595638","""showerhead""","0.9998056011202483","0.19250464514123533","0.9664593675545445","45.82","5","35.92"
"3","100","""schwarz""","true","0","5","false","0.03268294255595638","""showerhead""","0.9998056011202483","0.3618552737754702","0.9664593675545445","34.44","5","34.44"
"3","105","""schwarz""","true","0","5","false","0.03298382737766893","""showerhead""","0.9998056011202483","0.3618552737754702","0.9664593675545445","33.34","5","33.34"
"3","110","""schwarz""","true","0","5","false","0.03298382737766893","""showerhead""","0.9998056011202483","0.3618552737754702","0.9780603188049727","34.42","5","33.34"
"3","115","""schwarz""","false","0","5","false","0.03298382737766893","""showerhead""","0.9998056011202483","0.3618552737754702","0.9664593675545445","1068.32","5","33.34"
"3","120","""schwarz""","true","0","5","false","0.03298382737766893","""showerhead""","0.9998056011202483","0.3618552737754702","1","33.440000000000005","5","33.34"
"3","125","""schwarz""","true","0","5","false","0.03125899260806429","""showerhead""","0.9998056011202483","0.3618552737754702","1","35.540000000000006","5","33.34"
"3","130","""schwarz""","true","0","5","false","0.03298382737766893","""showerhead""","0.9046106575776911","0.3618552737754702","1","47.02","5","33.34"
"3","135","""schwarz""","true","0","5","false","0.03298382737766893","""showerhead""","0.9998056011202483","0.43246519088846186","1","27.112000000000002","5","27.112000000000002"
"3","140","""schwarz""","true","0","5","false","0.03298382737766893","""showerhead""","0.9998056011202483","0.43246519088846186","0.987942187714927","27.912","5","27.112000000000002"
"3","145","""schwarz""","true","0","5","false","0.02978572087676673","""showerhead""","0.9998056011202483","0.43246519088846186","1","27.312","5","27.112000000000002"
"3","150","""schwarz""","false","0","5","false","0.03074515890396179","""showerhead""","0.9998056011202483","0.43246519088846186","1","1065.22","5","27.112000000000002"
"3","155","""schwarz""","false","0","5","false","0.02978572087676673","""showerhead""","0.9998056011202483","0.43246519088846186","1","1066.02","5","27.112000000000002"
"3","160","""schwarz""","true","0","5","false","0.025509871639690367","""showerhead""","0.9998056011202483","0.43246519088846186","1","20.612000000000002","5","20.612000000000002"
"3","165","""schwarz""","true","0","5","false","0.025402766827572153","""showerhead""","0.9998056011202483","0.43246519088846186","1","23.812","5","20.612000000000002"
"3","170","""schwarz""","true","0","5","false","0.025509871639690367","""showerhead""","0.882448247162211","0.47317337276372523","1","19.512","5","19.512"
"3","175","""schwarz""","true","0","5","false","0.03115774290772607","""showerhead""","0.882448247162211","0.47317337276372523","1","26.112","5","19.512"
"3","180","""schwarz""","false","0","5","false","0.025509871639690367","""showerhead""","0.882448247162211","0.47317337276372523","1","1061.22","5","19.512"
"3","185","""schwarz""","true","0","5","false","0.025509871639690367","""showerhead""","0.8843349174142294","0.47317337276372523","1","21.912","5","19.512"
"3","190","""schwarz""","true","0","5","false","0.025509871639690367","""showerhead""","0.8843349174142294","0.44289413421423707","1","22.412","5","19.512"
"3","195","""schwarz""","false","0","5","false","0.02498397471540423","""showerhead""","0.8843349174142294","0.47317337276372523","1","1061.62","5","19.512"
"3","200","""schwarz""","false","0","5","false","0.025509871639690367","""showerhead""","0.8843349174142294","0.47317337276372523","1","1061.02","5","19.512"
"3","205","""schwarz""","true","0","5","false","0.025509871639690367","""showerhead""","0.8843349174142294","0.47317337276372523","0.9995362369103747","20.912","5","19.512"
"3","210","""schwarz""","true","0","5","false","0.025509871639690367","""showerhead""","0.8064008434577825","0.47317337276372523","0.9837844416325571","21.012","5","19.512"
"3","215","""schwarz""","true","0","5","false","0.025509871639690367","""showerhead""","0.8064008434577825","0.47317337276372523","1","19.812","5","19.512"
"3","220","""schwarz""","true","0","5","false","0.025509871639690367","""showerhead""","0.8064008434577825","0.3838991095620044","1","26.412","5","19.512"
"3","225","""schwarz""","true","0","5","false","0.025509871639690367","""showerhead""","0.7900016794928976","0.47317337276372523","1","24.712000000000003","5","19.512"
"3","230","""schwarz""","true","0","5","false","0.025509871639690367","""showerhead""","0.8064008434577825","0.47317337276372523","0.9193088812249268","24.311999999999998","5","19.512"
"3","235","""schwarz""","true","0","5","false","0.025509871639690367","""showerhead""","0.7688179266049946","0.47317337276372523","1","22.04","5","19.512"
"3","240","""schwarz""","true","0","5","false","0.025491114255190576","""showerhead""","0.8064008434577825","0.47317337276372523","1","18.712","5","18.712"
"3","245","""schwarz""","false","0","5","false","0.025491114255190576","""showerhead""","0.8064008434577825","0.47317337276372523","1","1063.12","5","18.712"
"3","250","""schwarz""","true","0","5","false","0.025491114255190576","""showerhead""","0.8064008434577825","0.47317337276372523","0.8480443096676807","24.112000000000002","5","18.712"
"3","255","""schwarz""","true","0","5","false","0.030242212846803694","""showerhead""","0.8064008434577825","0.47317337276372523","1","26.94","5","18.712"
"3","260","""schwarz""","true","0","5","false","0.025491114255190576","""showerhead""","0.8943978617144311","0.47317337276372523","1","19.212","5","18.712"
"3","265","""schwarz""","true","0","5","false","0.016007174936698922","""showerhead""","0.8064008434577825","0.47317337276372523","1","18.163999999999998","5","18.163999999999998"
"3","270","""schwarz""","true","0","5","false","0.016007174936698922","""showerhead""","0.8064008434577825","0.24921560767699139","1","17.364","5","17.364"
"3","275","""schwarz""","true","0","5","false","0.016007174936698922","""showerhead""","0.6591927034738378","0.24921560767699139","1","17.712","5","17.364"
"3","280","""schwarz""","true","0","5","false","0.012996020321612102","""showerhead""","0.6591927034738378","0.24921560767699139","1","16.464000000000002","5","16.464000000000002"
"3","285","""schwarz""","true","0","5","false","0.012996020321612102","""showerhead""","0.7414331007547612","0.24921560767699139","1","16.311999999999998","5","16.311999999999998"
"3","290","""schwarz""","false","0","5","false","0.012996020321612102","""showerhead""","0.7414331007547612","0.24921560767699139","1","1040.52","5","16.311999999999998"
"3","295","""schwarz""","true","0","5","false","0.012996020321612102","""showerhead""","0.8947518229078573","0.24921560767699139","1","17.580000000000002","5","16.311999999999998"
"3","300","""schwarz""","true","0","5","false","0.011229856353379631","""showerhead""","0.7414331007547612","0.2092548103717143","1","16.511999999999997","5","16.311999999999998"
"4","5","""schwarz""","true","0","5","false","0.014433149174855124","""showerhead""","0.9638375463344058","0.2568158978439956","0.04699404049348532","24.212000000000007","5","24.212000000000007"
"4","10","""schwarz""","false","0","5","false","0.014433149174855124","""showerhead""","0.9638375463344058","0.2568158978439956","0.04699404049348532","1052.12","5","24.212000000000007"
"4","15","""schwarz""","false","0","5","false","0.014433149174855124","""showerhead""","0.9638375463344058","0.2568158978439956","0.12027681662349725","1049.12","5","24.212000000000007"
"4","20","""schwarz""","true","0","5","false","0.014433149174855124","""showerhead""","0.9638375463344058","0.2345931550227085","0.04699404049348532","26.412000000000006","5","24.212000000000007"
"4","25","""schwarz""","true","0","5","false","0.01678198997064201","""showerhead""","1","0.2568158978439956","0","30.312","5","24.212000000000007"
