"search-number","evaluation","technology-diffusion-method*","word-of-mouth?*","technology-adoption*","technology-awareness*","debug?*","deliberation_rate*","innovation*","p_leader_social*","p_mainstream_social*","p_hedonistic_social*","num-replicates","best-fitness-so-far"
"9","65","""schwarz""","true","0","5","false","0.021551949338725646","""showerhead""","0.9954814221682207","0.5166839016954806","0.8236487480418174","5","19.064"
"9","105","""schwarz""","true","0","5","false","0.021551949338725646","""showerhead""","0.9755127822011289","0.5166839016954806","0.8236487480418174","5","18.464000000000002"
"9","135","""schwarz""","true","0","5","false","0.022505052638022778","""showerhead""","1","0.5166839016954806","0.849616131260249","5","18.464"
"9","165","""schwarz""","true","0","5","false","0.019463381488786076","""showerhead""","0.8891255377534804","0.5166839016954806","0.849616131260249","5","17.880000000000003"
"9","195","""schwarz""","true","0","5","false","0.021343797548830642","""showerhead""","0.8891255377534804","0.5166839016954806","0.9164128297985069","5","17.112000000000002"
"9","210","""schwarz""","true","0","5","false","0.021737808727002345","""showerhead""","0.8891255377534804","0.5166839016954806","0.9164128297985069","5","16.664"
"9","220","""schwarz""","true","0","5","false","0.021737808727002345","""showerhead""","0.8891255377534804","0.5503664974912806","0.9164128297985069","5","16.512"
"9","270","""schwarz""","true","0","5","false","0.021737808727002345","""showerhead""","0.7802247905943328","0.5503664974912806","0.9164128297985069","5","15.812"
"10","5","""schwarz""","false","0","5","false","0.005488910466763718","""showerhead""","0.5220534077903004","0.7781000952495335","0.45852652131967186","5","1014.064"
"10","20","""schwarz""","false","0","5","false","0.005488910466763718","""showerhead""","0.5220534077903004","0.7781000952495335","0.6497726140141776","5","1011.492"
"10","40","""schwarz""","false","0","5","false","0.006324462029122211","""showerhead""","0.5220534077903004","0.7781000952495335","0.6497726140141776","5","1011.464"
"10","45","""schwarz""","false","0","5","false","0.006324462029122211","""showerhead""","0.43110538950136784","0.7781000952495335","0.6497726140141776","5","1010.792"
"10","55","""schwarz""","false","0","5","false","0.006324462029122211","""showerhead""","0.37350395187442265","0.7781000952495335","0.6497726140141776","5","1009.792"
"10","70","""schwarz""","true","0","5","false","0.006324462029122211","""showerhead""","0.37350395187442265","0.7781000952495335","0.6497726140141776","5","26.18"
"10","95","""schwarz""","true","0","5","false","0.006324462029122211","""showerhead""","0.37350395187442265","0.6519284370233333","0.6497726140141776","5","25.78"
"10","100","""schwarz""","true","0","5","false","0.006324462029122211","""showerhead""","0.4230246749839174","0.6519284370233333","0.6497726140141776","5","25.680000000000003"
"10","115","""schwarz""","true","0","5","false","0.006324462029122211","""showerhead""","0.4230246749839174","0.6845399237184486","0.6497726140141776","5","25.68"
"10","160","""schwarz""","true","0","5","false","0.0144504229897732","""showerhead""","0.4230246749839174","0.6845399237184486","0.6497726140141776","5","18.48"
"10","195","""schwarz""","true","0","5","false","0.0219232791445803","""showerhead""","0.4230246749839174","0.6845399237184486","0.733742492953559","5","17.44"
"10","205","""schwarz""","true","0","5","false","0.0196829636480307","""showerhead""","0.4230246749839174","0.6845399237184486","0.733742492953559","5","12.919999999999998"
"10","210","""schwarz""","true","0","5","false","0.01963111940186319","""showerhead""","0.4230246749839174","0.6845399237184486","0.733742492953559","5","12.840000000000002"
"10","220","""schwarz""","true","0","5","false","0.01963111940186319","""showerhead""","0.4230246749839174","0.6845399237184486","0.7491591267767419","5","12.012"
"10","255","""schwarz""","true","0","5","false","0.016916127273046387","""showerhead""","0.4230246749839174","0.6514701418442902","0.7491591267767419","5","11.812"
"10","260","""schwarz""","true","0","5","false","0.016916127273046387","""showerhead""","0.4230246749839174","0.6514701418442902","0.8851064435524325","5","11.264000000000001"
"10","270","""schwarz""","true","0","5","false","0.016916127273046387","""showerhead""","0.4230246749839174","0.6514701418442902","0.95354247924803","5","10.864"
"10","275","""schwarz""","true","0","5","false","0.016479130738314342","""showerhead""","0.4230246749839174","0.6514701418442902","0.95354247924803","5","10.064"
"11","5","""schwarz""","true","0","5","false","0.010619216796527373","""showerhead""","0.9520603774162458","0.5723013982983053","0.3362091639871727","5","27.18"
"11","25","""schwarz""","true","0","5","false","0.010619216796527373","""showerhead""","0.9520603774162458","0.5270416982276694","0.3362091639871727","5","27.08"
"11","30","""schwarz""","true","0","5","false","0.010619216796527373","""showerhead""","0.9520603774162458","0.507945826512566","0.3362091639871727","5","26.08"
"11","40","""schwarz""","true","0","5","false","0.012577469233325044","""showerhead""","0.9520603774162458","0.507945826512566","0.3362091639871727","5","25.58"
"11","45","""schwarz""","true","0","5","false","0.012577469233325044","""showerhead""","0.9520603774162458","0.507945826512566","0.18505631478863202","5","25.28"
"11","50","""schwarz""","true","0","5","false","0.012577469233325044","""showerhead""","0.9520603774162458","0.507945826512566","0.1772439039535601","5","23.98"
"11","70","""schwarz""","true","0","5","false","0.013586607856143374","""showerhead""","0.911340887955963","0.507945826512566","0.1772439039535601","5","23.380000000000003"
"11","85","""schwarz""","true","0","5","false","0.016511129806130825","""showerhead""","0.911340887955963","0.507945826512566","0.1772439039535601","5","21.764000000000003"
"11","115","""schwarz""","true","0","5","false","0.015852975523432334","""showerhead""","0.791144271072785","0.507945826512566","0.1772439039535601","5","20.064000000000004"
"11","170","""schwarz""","true","0","5","false","0.015852975523432334","""showerhead""","0.5896572851509352","0.5236604642348633","0.1772439039535601","5","17.512"
"11","300","""schwarz""","true","0","5","false","0.015852975523432334","""showerhead""","0.5447668514730071","0.5236604642348633","0.2915229145578685","5","17.212000000000003"
"12","5","""schwarz""","true","0","5","false","0.004201130955912348","""showerhead""","0.4663070041751929","0.6545439536493511","0.11689717234413932","5","28.579999999999995"
"12","15","""schwarz""","true","0","5","false","0.004","""showerhead""","0.4663070041751929","0.6545439536493511","0.11689717234413932","5","28.379999999999995"
"12","35","""schwarz""","true","0","5","false","0.004","""showerhead""","0.4663070041751929","0.5640523780389883","0.11689717234413932","5","27.979999999999997"
"12","70","""schwarz""","true","0","5","false","0.013745921825935542","""showerhead""","0.48456996233503585","0.5640523780389883","0.11689717234413932","5","17.564"
"12","75","""schwarz""","true","0","5","false","0.013745921825935542","""showerhead""","0.48456996233503585","0.5890813776628182","0.11689717234413932","5","15.212000000000003"
"13","5","""schwarz""","true","0","5","false","0.025827251433705685","""showerhead""","0.36902246021958707","0.9849096008225809","0.7373943522630226","5","12.608"
"13","15","""schwarz""","true","0","5","false","0.025827251433705685","""showerhead""","0.3790331109169548","0.9849096008225809","0.7373943522630226","5","10.792000000000002"
"13","270","""schwarz""","true","0","5","false","0.027243492834298805","""showerhead""","0.3790331109169548","0.9984604590794537","0.8118969585855508","5","9.379999999999997"
"14","5","""schwarz""","true","0","5","false","0.006681102814887626","""showerhead""","0.7224184790921933","0.8464237400045537","0.32579697540944796","5","1028.78"
"14","10","""schwarz""","true","0","5","false","0.006681102814887626","""showerhead""","0.662361012899065","0.8464237400045537","0.32579697540944796","5","1027.88"
"14","15","""schwarz""","false","0","5","false","0.006681102814887626","""showerhead""","0.686894469231815","0.8464237400045537","0.32579697540944796","5","1018.564"
"14","25","""schwarz""","false","0","5","false","0.00886968200059161","""showerhead""","0.686894469231815","0.8464237400045537","0.32579697540944796","5","1017.712"
"14","40","""schwarz""","true","0","5","false","0.00993221698894787","""showerhead""","0.686894469231815","0.8464237400045537","0.32579697540944796","5","27.480000000000004"
"14","70","""schwarz""","true","0","5","false","0.013308786510491232","""showerhead""","0.686894469231815","0.9184583507034001","0.31894290347959653","5","27.380000000000003"
"14","80","""schwarz""","true","0","5","false","0.013308786510491232","""showerhead""","0.7428094886727323","0.9184583507034001","0.457005255311015","5","27.28"
"14","105","""schwarz""","true","0","5","false","0.013308786510491232","""showerhead""","0.5851921953332316","0.8765775268323187","0.457005255311015","5","25.680000000000003"
"14","120","""schwarz""","true","0","5","false","0.014756691016662432","""showerhead""","0.5851921953332316","0.8765775268323187","0.457005255311015","5","24.58"
"14","180","""schwarz""","true","0","5","false","0.014756691016662432","""showerhead""","0.6798692341577683","0.8043403526124996","0.5393865040858192","5","23.180000000000003"
"14","210","""schwarz""","true","0","5","false","0.014756691016662432","""showerhead""","0.5603401040730525","0.8043403526124996","0.5393865040858192","5","21.28"
"14","230","""schwarz""","true","0","5","false","0.015416479645910926","""showerhead""","0.5603401040730525","0.8043403526124996","0.5393865040858192","5","19.18"
"14","280","""schwarz""","true","0","5","false","0.015416479645910926","""showerhead""","0.49250815649931245","0.8043403526124996","0.5393865040858192","5","17.680000000000003"
"15","5","""schwarz""","true","0","5","false","0.023768682595201276","""showerhead""","0.052481315085564306","0.6437680915628553","0.36867787041764133","5","1050.82"
"15","10","""schwarz""","true","0","5","false","0.023768682595201276","""showerhead""","0.052481315085564306","0.6437680915628553","0.41639873368199204","5","51.019999999999996"
"15","40","""schwarz""","true","0","5","false","0.020613526455577933","""showerhead""","0.052481315085564306","0.6437680915628553","0.41639873368199204","5","46.120000000000005"
"15","45","""schwarz""","true","0","5","false","0.019844993569852414","""showerhead""","0.052481315085564306","0.8723250102409391","0.41639873368199204","5","24.32"
"15","55","""schwarz""","true","0","5","false","0.019844993569852414","""showerhead""","0.052481315085564306","0.9225280234109681","0.41639873368199204","5","15.120000000000001"
"15","60","""schwarz""","true","0","5","false","0.019844993569852414","""showerhead""","0.052481315085564306","0.9225280234109681","0.5758186255601445","5","12.772000000000002"
"15","90","""schwarz""","true","0","5","false","0.019040420837588147","""showerhead""","0.052481315085564306","0.9225280234109681","0.5758186255601445","5","11.392"
"15","100","""schwarz""","true","0","5","false","0.019040420837588147","""showerhead""","0.17500935207474183","0.9225280234109681","0.5758186255601445","5","10.619999999999997"
"16","5","""schwarz""","true","0","5","false","0.02185091633165568","""showerhead""","0.22124363406055259","0.6665676598980436","0.26313280102767567","5","43.42"
"16","15","""schwarz""","true","0","5","false","0.02185091633165568","""showerhead""","0.22124363406055259","0.6224718166223453","0.26313280102767567","5","39.620000000000005"
"16","20","""schwarz""","true","0","5","false","0.02185091633165568","""showerhead""","0.2512358973384542","0.6224718166223453","0.26313280102767567","5","38.620000000000005"
"16","40","""schwarz""","true","0","5","false","0.014694547982406915","""showerhead""","0.2512358973384542","0.6224718166223453","0.26313280102767567","5","14.84"
"16","45","""schwarz""","true","0","5","false","0.014694547982406915","""showerhead""","0.2512358973384542","0.6132384371544057","0.26313280102767567","5","13.312"
"16","85","""schwarz""","true","0","5","false","0.014694547982406915","""showerhead""","0.2643391939691925","0.6132384371544057","0.35891398818294895","5","12.040000000000001"
"16","115","""schwarz""","true","0","5","false","0.014694547982406915","""showerhead""","0.2643391939691925","0.6132384371544057","0.43027112514879734","5","11.879999999999999"
"16","185","""schwarz""","true","0","5","false","0.013188282716355406","""showerhead""","0.25488968683547336","0.6132384371544057","0.43027112514879734","5","11.212000000000002"
"16","235","""schwarz""","true","0","5","false","0.013188282716355406","""showerhead""","0.25488968683547336","0.6444806866415236","0.43027112514879734","5","10.012"
"17","5","""schwarz""","false","0","5","false","0.03491775540265152","""showerhead""","0.997868424323157","0.914210167585387","0.37024998302611656","5","1037.02"
"17","10","""schwarz""","false","0","5","false","0.03491775540265152","""showerhead""","1","0.914210167585387","0.37024998302611656","5","1033.32"
"17","25","""schwarz""","true","0","5","false","0.03491775540265152","""showerhead""","1","0.914210167585387","0.37024998302611656","5","28.78"
"17","45","""schwarz""","true","0","5","false","0.03491775540265152","""showerhead""","1","0.8625866672571769","0.260143978570149","5","26.78"
"17","55","""schwarz""","true","0","5","false","0.03665339380189618","""showerhead""","1","0.8625866672571769","0.260143978570149","5","26.680000000000003"
"17","65","""schwarz""","true","0","5","false","0.03665339380189618","""showerhead""","0.8337453930942043","0.8625866672571769","0.260143978570149","5","20.812000000000005"
"17","70","""schwarz""","true","0","5","false","0.03665339380189618","""showerhead""","0.8337453930942043","0.8625866672571769","0.40752498752696265","5","19.964"
"17","95","""schwarz""","true","0","5","false","0.03662993976591124","""showerhead""","0.8337453930942043","0.8625866672571769","0.40752498752696265","5","19.912"
"17","120","""schwarz""","true","0","5","false","0.03662993976591124","""showerhead""","0.8337453930942043","0.8625866672571769","0.39067634875685164","5","19.564"
"17","275","""schwarz""","true","0","5","false","0.03662993976591124","""showerhead""","0.8662541723911291","0.8625866672571769","0.35205903403808453","5","18.564"
"18","5","""schwarz""","false","0","5","false","0.034662604815817386","""showerhead""","0.2618665929930487","0.016865638127206206","0.7663864958735173","5","1070.12"
"18","10","""schwarz""","true","0","5","false","0.034662604815817386","""showerhead""","0.2618665929930487","0.016865638127206206","0.7663864958735173","5","1069.02"
"18","20","""schwarz""","true","0","5","false","0.034662604815817386","""showerhead""","0.2618665929930487","0.016865638127206206","0.9574260872353795","5","1068.42"
"18","115","""schwarz""","true","0","5","false","0.037667310172146126","""showerhead""","0.30686373972522285","0.3111537912325675","1","5","1068.02"
"18","125","""schwarz""","true","0","5","false","0.03270373251222601","""showerhead""","0.30686373972522285","0.3111537912325675","1","5","1065.82"
"18","135","""schwarz""","true","0","5","false","0.03270373251222601","""showerhead""","0.30686373972522285","0.3812358734413034","1","5","1065.32"
"18","145","""schwarz""","true","0","5","false","0.03083031602832769","""showerhead""","0.30686373972522285","0.3812358734413034","0.9824771248161948","5","1063.52"
"18","160","""schwarz""","true","0","5","false","0.02861573460224541","""showerhead""","0.30686373972522285","0.5403518166729276","0.9824771248161948","5","1054.12"
"18","165","""schwarz""","true","0","5","false","0.02861573460224541","""showerhead""","0.30686373972522285","0.5403518166729276","1","5","55.519999999999996"
"18","185","""schwarz""","true","0","5","false","0.026582981282380066","""showerhead""","0.30686373972522285","0.5942199181185689","1","5","52.019999999999996"
"18","195","""schwarz""","true","0","5","false","0.026582981282380066","""showerhead""","0.30686373972522285","0.5942199181185689","0.8161487273057701","5","47.32"
"18","200","""schwarz""","true","0","5","false","0.026582981282380066","""showerhead""","0.3639087664813261","0.5942199181185689","0.8161487273057701","5","44.82"
"18","210","""schwarz""","true","0","5","false","0.026582981282380066","""showerhead""","0.6039673095908475","0.5942199181185689","0.8161487273057701","5","35.31999999999999"
"18","215","""schwarz""","true","0","5","false","0.026582981282380066","""showerhead""","0.7281117472522431","0.5942199181185689","0.8161487273057701","5","23.439999999999998"
"18","220","""schwarz""","true","0","5","false","0.026582981282380066","""showerhead""","0.7281117472522431","0.5942199181185689","0.787566895826072","5","21.74"
"18","225","""schwarz""","true","0","5","false","0.024819311628415358","""showerhead""","0.7281117472522431","0.5942199181185689","0.787566895826072","5","20.012"
"18","240","""schwarz""","true","0","5","false","0.024819311628415358","""showerhead""","0.7281117472522431","0.7134551203574431","0.787566895826072","5","14.064"
"19","5","""schwarz""","true","0","5","false","0.018814892852856827","""showerhead""","0.4534510402777232","0.7009695676496126","0.4930643869877186","5","14.14"
"19","35","""schwarz""","true","0","5","false","0.01585999111707991","""showerhead""","0.3892505888826513","0.7009695676496126","0.417606531530968","5","13.864"
"19","70","""schwarz""","true","0","5","false","0.01705433647878823","""showerhead""","0.3305254407290009","0.8023838192126248","0.5255668654757252","5","11.68"
"19","95","""schwarz""","true","0","5","false","0.01705433647878823","""showerhead""","0.20801899179392364","0.8023838192126248","0.4182060005458214","5","11.040000000000003"
"19","180","""schwarz""","true","0","5","false","0.01705433647878823","""showerhead""","0.2853573078666847","0.8023838192126248","0.4182060005458214","5","10.364000000000003"
