"search-number","evaluation","number-of-nodes*","network-method*","technology-diffusion-method*","word-of-mouth?*","seeding-percentage*","debug?*","deliberation_rate*","innovation*","leader_w_social*","main_w_social*","hed_w_social*","fitness","num-replicates","best-fitness-so-far"
"2","65","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03614748259362275","""showerhead""","0.46918161070705466","0.6032118236663092","0.8993886827450219","1028.161","5","28.988999999999997"
"2","70","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.38897891786643424","0.6032118236663092","0.8287057684656023","1028.702","5","28.988999999999997"
"2","75","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.9064700484524617","1028.681","5","28.988999999999997"
"2","80","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.4651492952742701","0.6032118236663092","0.8287057684656023","1028.192","5","28.988999999999997"
"2","85","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7811228152017478","1028.659","5","28.988999999999997"
"2","90","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.6537121689161246","0.6032118236663092","0.8287057684656023","1028.604","5","28.988999999999997"
"2","95","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.526748352698434","0.6032118236663092","0.8287057684656023","1028.551","5","28.988999999999997"
"2","100","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.58304688234698","0.8287057684656023","1028.126","5","28.988999999999997"
"2","105","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.3521335995666948","0.8287057684656023","1028.704","5","28.988999999999997"
"2","110","1000","""suslab""","""schwarz-alternative""","true","1","false","0.031681346453464605","""showerhead""","0.46918161070705466","0.6283922819769415","0.8287057684656023","1027.541","5","28.988999999999997"
"2","115","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7337173416481657","1028.198","5","28.988999999999997"
"2","120","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.4261491306003542","0.6032118236663092","0.8287057684656023","1028.269","5","28.988999999999997"
"2","125","1000","""suslab""","""schwarz-alternative""","true","1","false","0.025069474453532796","""showerhead""","0.46918161070705466","0.6032118236663092","0.8287057684656023","1028.152","5","28.988999999999997"
"2","130","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.47071805840244085","0.6032118236663092","0.8287057684656023","1028.015","5","28.988999999999997"
