"search-number","evaluation","number-of-nodes*","network-method*","technology-diffusion-method*","word-of-mouth?*","seeding-percentage*","debug?*","deliberation_rate*","innovation*","p_leader_social*","p_mainstream_social*","p_hedonistic_social*","fitness","num-replicates","best-fitness-so-far"
"1","125","1000","""suslab""","""schwarz""","true","1","false","0.007425053155003513","""showerhead""","0.5693183316025237","0.19908026728529918","0.8887525125042194","23.311000000000003","5","23.311000000000003"
"1","130","1000","""suslab""","""schwarz""","true","1","false","0.007425053155003513","""showerhead""","0.5693183316025237","0.19908026728529918","0.7207851316552116","1024.872","5","23.311000000000003"
"1","135","1000","""suslab""","""schwarz""","true","1","false","0.007425053155003513","""showerhead""","0.5693183316025237","0.19908026728529918","0.8619716973334868","1019.762","5","23.311000000000003"
"1","140","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5693183316025237","0.19908026728529918","0.8887525125042194","20.561","5","20.561"
"1","145","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5283993241092947","0.19908026728529918","0.8887525125042194","23.734","5","20.561"
"1","150","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5928499874901797","0.19908026728529918","0.8887525125042194","20.625999999999998","5","20.561"
"1","155","1000","""suslab""","""schwarz""","true","1","false","0.004696034147203315","""showerhead""","0.5928499874901797","0.19908026728529918","0.8887525125042194","1025.811","5","20.561"
"1","160","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5928499874901797","0.19908026728529918","1","22.402","5","20.561"
"1","165","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.7105962500195396","0.19908026728529918","0.8887525125042194","23.694","5","20.561"
"1","170","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.42257890106148155","0.19908026728529918","0.8887525125042194","21.107999999999997","5","20.561"
"1","175","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5658742680272284","0.19908026728529918","0.8887525125042194","21.851999999999997","5","20.561"
"1","180","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.7082146077429251","0.19908026728529918","0.8887525125042194","24.243999999999996","5","20.561"
"1","185","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.484453637333568","0.19908026728529918","0.8887525125042194","24.348000000000003","5","20.561"
"1","190","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5229330207903236","0.19908026728529918","0.8887525125042194","1023.096","5","20.561"
"1","195","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5928499874901797","0.1834333649096353","0.885906973668485","1018.944","5","20.561"
"1","200","1000","""suslab""","""schwarz""","true","1","false","0.007163254440950301","""showerhead""","0.5928499874901797","0.19908026728529918","0.8887525125042194","1023.848","5","20.561"
"1","205","1000","""suslab""","""schwarz""","true","1","false","0.011473248911860688","""showerhead""","0.5928499874901797","0.19908026728529918","0.8887525125042194","24.927000000000003","5","20.561"
"1","210","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5928499874901797","0.19908026728529918","0.8367565168540563","1025.108","5","20.561"
"1","215","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5928499874901797","0.24691012081384991","0.8887525125042194","20.899","5","20.561"
"1","220","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5928499874901797","0.20101846911157387","0.8887525125042194","21.298000000000002","5","20.561"
"1","225","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","17.362000000000002","5","17.362000000000002"
"1","230","1000","""suslab""","""schwarz""","true","1","false","0.010222148354583186","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","23.427","5","17.362000000000002"
"1","235","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","1","21.047","5","17.362000000000002"
"1","240","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.23873168245017673","0.8887525125042194","20.902","5","17.362000000000002"
"1","245","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","0.8824703359097033","21.270000000000003","5","17.362000000000002"
"1","250","1000","""suslab""","""schwarz""","true","1","false","0.004645415643212447","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","1027.459","5","17.362000000000002"
"1","255","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.1842123889818182","0.8887525125042194","22.151","5","17.362000000000002"
"1","260","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","0.9295748881995121","24.378999999999998","5","17.362000000000002"
"1","265","1000","""suslab""","""schwarz""","true","1","false","0.011020889401005369","""showerhead""","0.5398295209849719","0.11723942121533029","0.8887525125042194","28.918","5","17.362000000000002"
"1","270","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","14.189","5","14.189"
"1","275","1000","""suslab""","""schwarz""","true","1","false","0.013247650241463727","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","16.845000000000002","5","14.189"
"1","280","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0.19908026728529918","1","22.736","5","14.189"
"1","285","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0","0.8887525125042194","14.623","5","14.189"
"1","290","1000","""suslab""","""schwarz""","true","1","false","0.014865750043312993","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","15.219000000000001","5","14.189"
"1","295","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.6942873974061894","0.19908026728529918","0.8887525125042194","18.386000000000003","5","14.189"
"1","300","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0.19908026728529918","0.966352386138995","23.323","5","14.189"
"2","5","1000","""suslab""","""schwarz""","true","1","false","0.03200405811963735","""showerhead""","0.30613899743204265","0.6207896937129845","0.9373966464051473","47.940999999999995","5","47.940999999999995"
"2","10","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9373966464051473","35.358000000000004","5","35.358000000000004"
"2","15","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9261709308914005","38.667","5","35.358000000000004"
"2","20","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9777125531529024","42.01199999999999","5","35.358000000000004"
"2","25","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9007921272682742","41.1","5","35.358000000000004"
"2","30","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.14069404639384311","0.6207896937129845","0.9373966464051473","48.249","5","35.358000000000004"
"2","35","1000","""suslab""","""schwarz""","true","1","false","0.03728600643073643","""showerhead""","0.30613899743204265","0.6207896937129845","0.9373966464051473","40.394","5","35.358000000000004"
"2","40","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.5849490722110529","0.9373966464051473","25.491","5","25.491"
"2","45","1000","""suslab""","""schwarz""","true","1","false","0.03214019788848251","""showerhead""","0.30613899743204265","0.5849490722110529","0.9373966464051473","34.013","5","25.491"
"2","50","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.25516534083630826","0.5849490722110529","0.9373966464051473","45.069","5","25.491"
"2","55","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.5399763102145749","0.9002331597579549","49.242999999999995","5","25.491"
"2","60","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.5849490722110529","0.9021435961782899","45.31699999999999","5","25.491"
"2","65","1000","""suslab""","""schwarz""","true","1","false","0.034186058316735955","""showerhead""","0.30613899743204265","0.5849490722110529","0.9373966464051473","47.099999999999994","5","25.491"
"2","70","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.5424166599714146","0.9373966464051473","44.90699999999999","5","25.491"
"2","75","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.4458856622128061","0.5849490722110529","0.9373966464051473","21.649","5","21.649"
"2","80","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.4458856622128061","0.5849490722110529","0.9625147511015613","28.095","5","21.649"
"2","85","1000","""suslab""","""schwarz""","true","1","false","0.03405831975137616","""showerhead""","0.3853451470315222","0.5849490722110529","0.9373966464051473","44.851000000000006","5","21.649"
"2","90","1000","""suslab""","""schwarz""","true","1","false","0.03358185207687009","""showerhead""","0.4458856622128061","0.5849490722110529","0.9373966464051473","35.265","5","21.649"
"2","95","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.4458856622128061","0.4630628739495364","0.9373966464051473","47.94800000000001","5","21.649"
"2","100","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.5797397342424101","0.5849490722110529","0.9373966464051473","23.821999999999996","5","21.649"
"2","105","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.4104819827559521","0.5849490722110529","0.9373966464051473","40.745999999999995","5","21.649"
"2","110","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.4458856622128061","0.6177248145153389","1","15.855","5","15.855"
"2","115","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.4458856622128061","0.7609778638356117","1","21.064","5","15.855"
"2","120","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.4458856622128061","0.6242964205706869","1","8.624","5","8.624"
"2","125","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.2301439262478264","0.6242964205706869","1","30.588000000000005","5","8.624"
"2","130","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.4458856622128061","0.6242964205706869","0.9032268345702923","30.691","5","8.624"
"2","135","1000","""suslab""","""schwarz""","true","1","false","0.030867323763371417","""showerhead""","0.4458856622128061","0.6242964205706869","1","16.494","5","8.624"
"2","140","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.4458856622128061","0.6242964205706869","0.8854475825418098","34.069","5","8.624"
"2","145","1000","""suslab""","""schwarz""","true","1","false","0.032171911575051906","""showerhead""","0.4458856622128061","0.6242964205706869","1","21.726","5","8.624"
"2","150","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.4458856622128061","0.5720700184588403","1","37.714","5","8.624"
"2","155","1000","""suslab""","""schwarz""","true","1","false","0.031893113522262505","""showerhead""","0.4458856622128061","0.6242964205706869","1","28.36","5","8.624"
"2","160","1000","""suslab""","""schwarz""","true","1","false","0.03767718887777674","""showerhead""","0.4458856622128061","0.6242964205706869","1","40.955999999999996","5","8.624"
"2","165","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.4834121119899999","0.6242964205706869","1","24.301000000000002","5","8.624"
"2","170","1000","""suslab""","""schwarz""","true","1","false","0.03849948297324263","""showerhead""","0.4458856622128061","0.6242964205706869","1","41.010000000000005","5","8.624"
"2","175","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.44872415793130893","0.6242964205706869","1","24.224","5","8.624"
"2","180","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.4458856622128061","0.6242964205706869","0.9091495902562223","35.266999999999996","5","8.624"
"2","185","1000","""suslab""","""schwarz""","true","1","false","0.03440318837543336","""showerhead""","0.21976146828508286","0.6242964205706869","1","41.227","5","8.624"
"2","190","1000","""suslab""","""schwarz""","true","1","false","0.03315779223419538","""showerhead""","0.4458856622128061","0.6242964205706869","1","11.639000000000003","5","8.624"
"2","195","1000","""suslab""","""schwarz""","true","1","false","0.02848404068337634","""showerhead""","0.4458856622128061","0.6242964205706869","1","19.134","5","8.624"
"2","200","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.4458856622128061","0.5390777532617099","1","21.072","5","8.624"
"2","205","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.4458856622128061","0.7082240846595159","1","18.026999999999997","5","8.624"
"2","210","1000","""suslab""","""schwarz""","true","1","false","0.03213233282258906","""showerhead""","0.4458856622128061","0.6242964205706869","1","28.232","5","8.624"
"2","215","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.5085838529370663","0.6242964205706869","1","24.778","5","8.624"
"2","220","1000","""suslab""","""schwarz""","true","1","false","0.034647882676447236","""showerhead""","0.4458856622128061","0.6242964205706869","1","15.761","5","8.624"
"2","225","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.4458856622128061","0.6242964205706869","0.8876242703637237","31.205","5","8.624"
"2","230","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.4458856622128061","0.7356086144016724","1","9.363999999999999","5","8.624"
"2","235","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.4458856622128061","0.6412392580576336","1","21.279999999999998","5","8.624"
"2","240","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.38715971226209983","0.7356086144016724","1","8.086000000000002","5","8.086000000000002"
"2","245","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.38715971226209983","0.7701444206537089","1","8.707","5","8.086000000000002"
"2","250","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.12232708585302426","0.7701444206537089","1","22.303000000000004","5","8.086000000000002"
"2","255","1000","""suslab""","""schwarz""","true","1","false","0.036679120977039126","""showerhead""","0.38715971226209983","0.7701444206537089","1","17.594","5","8.086000000000002"
"2","260","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.38715971226209983","0.7798920567930381","1","5.513","5","5.513"
"2","265","1000","""suslab""","""schwarz""","true","1","false","0.03502360011794791","""showerhead""","0.38715971226209983","0.7798920567930381","1","15.82","5","5.513"
"2","270","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.38715971226209983","0.8536338341520033","1","7.258000000000001","5","5.513"
"2","275","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.38715971226209983","0.7798920567930381","0.9184418167835312","21.493","5","5.513"
"2","280","1000","""suslab""","""schwarz""","true","1","false","0.030813195699777998","""showerhead""","0.38715971226209983","0.7798920567930381","1","12.395999999999997","5","5.513"
"2","285","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.38715971226209983","0.7798920567930381","0.9778907666725272","24.483","5","5.513"
"2","290","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.38715971226209983","0.931846921405856","0.9884467474135162","12.349000000000002","5","5.513"
"2","295","1000","""suslab""","""schwarz""","true","1","false","0.03135366730651435","""showerhead""","0.38715971226209983","0.7798920567930381","1","7.842000000000002","5","5.513"
"2","300","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.5269378997979226","0.7798920567930381","1","1026.184","5","5.513"
"3","5","1000","""suslab""","""schwarz""","true","1","false","0.03920191561724551","""showerhead""","0.6043082361828517","0.4949876578319974","0.9954711693598141","49.573","5","49.573"
"3","10","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.6043082361828517","0.4949876578319974","0.9954711693598141","27.096000000000004","5","27.096000000000004"
"3","15","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.6043082361828517","0.47216815178531146","0.9954711693598141","28.475","5","27.096000000000004"
"3","20","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.6043082361828517","0.4949876578319974","1","20.054999999999996","5","20.054999999999996"
"3","25","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.6043082361828517","0.6717634262228626","1","12.213999999999999","5","12.213999999999999"
"3","30","1000","""suslab""","""schwarz""","true","1","false","0.038532952608320514","""showerhead""","0.6043082361828517","0.6717634262228626","0.7946178680096178","26.863999999999997","5","12.213999999999999"
"3","35","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.6043082361828517","0.6717634262228626","0.993660469195261","16.567","5","12.213999999999999"
"3","40","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.7247779493929715","0.6717634262228626","1","16.192999999999998","5","12.213999999999999"
"3","45","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.791366517307375","0.6717634262228626","0.9646263601626764","16.871000000000002","5","12.213999999999999"
"3","50","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.5042880819877854","0.6717634262228626","1","18.451","5","12.213999999999999"
"3","55","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.43000364923364975","0.6717634262228626","1","10.994","5","10.994"
"3","60","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.43000364923364975","0.6593073462332344","1","25.095000000000002","5","10.994"
"3","65","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.5029536323850721","0.6717634262228626","1","15.809000000000001","5","10.994"
"3","70","1000","""suslab""","""schwarz""","true","1","false","0.03382824909553272","""showerhead""","0.43000364923364975","0.6717634262228626","1","25.250999999999998","5","10.994"
"3","75","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.43000364923364975","0.7495413773214998","1","16.218000000000004","5","10.994"
"3","80","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.43000364923364975","0.6717634262228626","0.8358273775582088","23.412","5","10.994"
"3","85","1000","""suslab""","""schwarz""","true","1","false","0.03235685388255797","""showerhead""","0.43000364923364975","0.6717634262228626","1","15.155000000000001","5","10.994"
"3","90","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.2852936203485467","0.6717634262228626","1","29.002000000000002","5","10.994"
"3","95","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.43000364923364975","0.6717634262228626","0.949430949567708","32.53","5","10.994"
"3","100","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.43000364923364975","0.6400665477933375","1","36.492","5","10.994"
"3","105","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.43000364923364975","0.7435535510614224","1","9.118999999999998","5","9.118999999999998"
"3","110","1000","""suslab""","""schwarz""","true","1","false","0.033957501617878666","""showerhead""","0.43000364923364975","0.7435535510614224","1","11.9","5","9.118999999999998"
"3","115","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.4404411922737949","0.7435535510614224","1","15.328","5","9.118999999999998"
"3","120","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.43000364923364975","0.5666917941333814","1","33.599","5","9.118999999999998"
"3","125","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.43000364923364975","0.7068075804724905","1","11.350000000000001","5","9.118999999999998"
"3","130","1000","""suslab""","""schwarz""","true","1","false","0.03920139715800079","""showerhead""","0.43000364923364975","0.7435535510614224","1","21.576","5","9.118999999999998"
"3","135","1000","""suslab""","""schwarz""","true","1","false","0.03584176803607845","""showerhead""","0.43000364923364975","0.7435535510614224","1","11.535","5","9.118999999999998"
"3","140","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.34817979788095377","0.7435535510614224","1","18.985","5","9.118999999999998"
"3","145","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.43000364923364975","0.7435535510614224","0.9729347038317137","17.063","5","9.118999999999998"
"3","150","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.440473744254568","0.7435535510614224","1","7.510999999999999","5","7.510999999999999"
"3","155","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.440473744254568","0.5899207709371066","1","19.287000000000003","5","7.510999999999999"
"3","160","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.440473744254568","0.7988819153065947","1","6.595000000000002","5","6.595000000000002"
"3","165","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.47496856250513897","0.7988819153065947","1","9.804000000000002","5","6.595000000000002"
"3","170","1000","""suslab""","""schwarz""","true","1","false","0.03154073195216548","""showerhead""","0.440473744254568","0.7988819153065947","1","12.485999999999999","5","6.595000000000002"
"3","175","1000","""suslab""","""schwarz""","true","1","false","0.03651788371928134","""showerhead""","0.440473744254568","0.7988819153065947","1","13.369","5","6.595000000000002"
"3","180","1000","""suslab""","""schwarz""","true","1","false","0.03518872242614005","""showerhead""","0.440473744254568","0.7391645728851235","1","16.352","5","6.595000000000002"
"3","185","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.440473744254568","0.6339488756521381","1","24.865","5","6.595000000000002"
"3","190","1000","""suslab""","""schwarz""","true","1","false","0.03405650848095611","""showerhead""","0.4363349813347506","0.7988819153065947","1","19.105","5","6.595000000000002"
"3","195","1000","""suslab""","""schwarz""","true","1","false","0.03789811123351253","""showerhead""","0.440473744254568","0.7988819153065947","1","6.615999999999999","5","6.595000000000002"
"3","200","1000","""suslab""","""schwarz""","true","1","false","0.03789811123351253","""showerhead""","0.35499353634131425","0.7988819153065947","1","16.717","5","6.595000000000002"
"3","205","1000","""suslab""","""schwarz""","true","1","false","0.03789811123351253","""showerhead""","0.440473744254568","0.9140298922456485","1","28.009","5","6.595000000000002"
"3","210","1000","""suslab""","""schwarz""","true","1","false","0.03789811123351253","""showerhead""","0.440473744254568","0.7988819153065947","0.8960197175283675","22.534","5","6.595000000000002"
"3","215","1000","""suslab""","""schwarz""","true","1","false","0.03789811123351253","""showerhead""","0.440473744254568","0.6685742425730452","1","19.22","5","6.595000000000002"
"3","220","1000","""suslab""","""schwarz""","true","1","false","0.03789811123351253","""showerhead""","0.440473744254568","0.93450276016279","0.9976375550029974","20.369999999999997","5","6.595000000000002"
"3","225","1000","""suslab""","""schwarz""","true","1","false","0.03789811123351253","""showerhead""","0.440473744254568","0.9820033106334922","1","1012.822","5","6.595000000000002"
"3","230","1000","""suslab""","""schwarz""","true","1","false","0.03895282543000672","""showerhead""","0.440473744254568","0.7988819153065947","1","11.008000000000001","5","6.595000000000002"
"3","235","1000","""suslab""","""schwarz""","true","1","false","0.03789811123351253","""showerhead""","0.5624673442302649","0.7988819153065947","1","12.297999999999998","5","6.595000000000002"
"3","240","1000","""suslab""","""schwarz""","true","1","false","0.03521231451966414","""showerhead""","0.440473744254568","0.7988819153065947","1","18.931","5","6.595000000000002"
"3","245","1000","""suslab""","""schwarz""","true","1","false","0.03789811123351253","""showerhead""","0.440473744254568","0.8392459285647834","1","4.889000000000001","5","4.889000000000001"
