"search-number","evaluation","evals-requested-so-far","number-of-nodes*","network-method*","technology-diffusion-method*","word-of-mouth?*","seeding-percentage*","debug?*","deliberation_rate*","innovation*","leader_w_social*","main_w_social*","hed_w_social*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"2","109","115","1000","""suslab""","""schwarz-alternative""","true","1","false","0.031681346453464605","""showerhead""","0.46918161070705466","0.6283922819769415","0.8287057684656023","""-1061605961""","1028.897","1028.897","1028.897","0","1028.897"
"2","110","115","1000","""suslab""","""schwarz-alternative""","true","1","false","0.031681346453464605","""showerhead""","0.46918161070705466","0.6283922819769415","0.8287057684656023","""-1515257248""","1027.541","1027.541","1027.541","0","1027.541"
"2","111","120","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7337173416481657","""-290384620""","1028.198","1028.198","1028.198","0","1028.198"
"2","112","120","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7337173416481657","""1266909""","1027.823","1027.823","1027.823","0","1027.823"
"2","113","120","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7337173416481657","""1533135523""","1029.041","1029.041","1029.041","0","1029.041"
"2","114","120","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7337173416481657","""1122094747""","1028.946","1028.946","1028.946","0","1028.946"
"2","115","120","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7337173416481657","""-1141788637""","28.671","28.671","28.671","0","28.671"
"2","116","125","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.4261491306003542","0.6032118236663092","0.8287057684656023","""1581971306""","1028.269","1028.269","1028.269","0","1028.269"
"2","117","125","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.4261491306003542","0.6032118236663092","0.8287057684656023","""325243853""","1027.443","1027.443","1027.443","0","1027.443"
"2","118","125","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.4261491306003542","0.6032118236663092","0.8287057684656023","""1092817701""","1029.238","1029.238","1029.238","0","1029.238"
"2","119","125","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.4261491306003542","0.6032118236663092","0.8287057684656023","""766371592""","1029.204","1029.204","1029.204","0","1029.204"
"2","120","125","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.4261491306003542","0.6032118236663092","0.8287057684656023","""478234224""","1027.884","1027.884","1027.884","0","1027.884"
"2","121","130","1000","""suslab""","""schwarz-alternative""","true","1","false","0.025069474453532796","""showerhead""","0.46918161070705466","0.6032118236663092","0.8287057684656023","""1113714719""","29.203","29.203","29.203","0","29.203"
"2","122","130","1000","""suslab""","""schwarz-alternative""","true","1","false","0.025069474453532796","""showerhead""","0.46918161070705466","0.6032118236663092","0.8287057684656023","""1156318054""","1027.774","1027.774","1027.774","0","1027.774"
"2","123","130","1000","""suslab""","""schwarz-alternative""","true","1","false","0.025069474453532796","""showerhead""","0.46918161070705466","0.6032118236663092","0.8287057684656023","""-163848944""","1028.169","1028.169","1028.169","0","1028.169"
"2","124","130","1000","""suslab""","""schwarz-alternative""","true","1","false","0.025069474453532796","""showerhead""","0.46918161070705466","0.6032118236663092","0.8287057684656023","""-541527079""","1028.92","1028.92","1028.92","0","1028.92"
"2","125","130","1000","""suslab""","""schwarz-alternative""","true","1","false","0.025069474453532796","""showerhead""","0.46918161070705466","0.6032118236663092","0.8287057684656023","""-1826036352""","1028.152","1028.152","1028.152","0","1028.152"
"2","126","135","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.47071805840244085","0.6032118236663092","0.8287057684656023","""237226468""","28.516999999999996","28.516999999999996","28.516999999999996","0","28.516999999999996"
"2","127","135","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.47071805840244085","0.6032118236663092","0.8287057684656023","""1162595111""","1028.015","1028.015","1028.015","0","1028.015"
"2","128","135","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.47071805840244085","0.6032118236663092","0.8287057684656023","""-1580705462""","1029.068","1029.068","1029.068","0","1029.068"
"2","129","135","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.47071805840244085","0.6032118236663092","0.8287057684656023","""2017527472""","1028.739","1028.739","1028.739","0","1028.739"
"2","130","135","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.47071805840244085","0.6032118236663092","0.8287057684656023","""-461733445""","28.993000000000002","28.993000000000002","28.993000000000002","0","28.993000000000002"
"2","131","140","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6584036746066021","0.8287057684656023","""2039106272""","1028.306","1028.306","1028.306","0","1028.306"
"2","132","140","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6584036746066021","0.8287057684656023","""918545717""","1028.188","1028.188","1028.188","0","1028.188"
"2","133","140","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6584036746066021","0.8287057684656023","""-1249468524""","1028.795","1028.795","1028.795","0","1028.795"
"2","134","140","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6584036746066021","0.8287057684656023","""783985785""","1028.309","1028.309","1028.309","0","1028.309"
"2","135","140","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6584036746066021","0.8287057684656023","""-1457535823""","1029.399","1029.399","1029.399","0","1029.399"
"2","136","145","1000","""suslab""","""schwarz-alternative""","true","1","false","0.021308952718303437","""showerhead""","0.5363658515194067","0.6032118236663092","0.8287057684656023","""-245022967""","1028.329","1028.329","1028.329","0","1028.329"
"2","137","145","1000","""suslab""","""schwarz-alternative""","true","1","false","0.021308952718303437","""showerhead""","0.5363658515194067","0.6032118236663092","0.8287057684656023","""-1264190063""","1029.204","1029.204","1029.204","0","1029.204"
"2","138","145","1000","""suslab""","""schwarz-alternative""","true","1","false","0.021308952718303437","""showerhead""","0.5363658515194067","0.6032118236663092","0.8287057684656023","""-362801717""","1027.844","1027.844","1027.844","0","1027.844"
"2","139","145","1000","""suslab""","""schwarz-alternative""","true","1","false","0.021308952718303437","""showerhead""","0.5363658515194067","0.6032118236663092","0.8287057684656023","""-1265249139""","1028.88","1028.88","1028.88","0","1028.88"
"2","140","145","1000","""suslab""","""schwarz-alternative""","true","1","false","0.021308952718303437","""showerhead""","0.5363658515194067","0.6032118236663092","0.8287057684656023","""1103662700""","1029.277","1029.277","1029.277","0","1029.277"
"2","141","150","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.49482885816803807","0.8287057684656023","""338873819""","1028.813","1028.813","1028.813","0","1028.813"
"2","142","150","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.49482885816803807","0.8287057684656023","""-1109065754""","1027.892","1027.892","1027.892","0","1027.892"
"2","143","150","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.49482885816803807","0.8287057684656023","""1553550693""","1028.854","1028.854","1028.854","0","1028.854"
"2","144","150","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.49482885816803807","0.8287057684656023","""386394969""","1028.032","1028.032","1028.032","0","1028.032"
"2","145","150","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.49482885816803807","0.8287057684656023","""1461544385""","1027.982","1027.982","1027.982","0","1027.982"
"2","146","155","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.5023485121452539","0.6032118236663092","0.8287057684656023","""-574214930""","1027.568","1027.568","1027.568","0","1027.568"
"2","147","155","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.5023485121452539","0.6032118236663092","0.8287057684656023","""-1238334591""","1028.805","1028.805","1028.805","0","1028.805"
"2","148","155","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.5023485121452539","0.6032118236663092","0.8287057684656023","""489187280""","1029.41","1029.41","1029.41","0","1029.41"
"2","149","155","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.5023485121452539","0.6032118236663092","0.8287057684656023","""-1697902018""","1027.947","1027.947","1027.947","0","1027.947"
"2","150","155","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.5023485121452539","0.6032118236663092","0.8287057684656023","""500465164""","1028.419","1028.419","1028.419","0","1028.419"
"2","151","160","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.5825138309541809","0.8287057684656023","""1070974952""","1029.114","1029.114","1029.114","0","1029.114"
"2","152","160","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.5825138309541809","0.8287057684656023","""681374603""","1029.033","1029.033","1029.033","0","1029.033"
"2","153","160","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.5825138309541809","0.8287057684656023","""-1634511161""","1028.506","1028.506","1028.506","0","1028.506"
"2","154","160","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.5825138309541809","0.8287057684656023","""-1801677367""","1028.869","1028.869","1028.869","0","1028.869"
"2","155","160","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.5825138309541809","0.8287057684656023","""-477061303""","27.328000000000003","27.328000000000003","27.328000000000003","0","27.328000000000003"
"2","156","165","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.8849644943252768","""-149782709""","1029.291","1029.291","1029.291","0","1029.291"
"2","157","165","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.8849644943252768","""-598033877""","1029.746","1029.746","1029.746","0","1029.746"
"2","158","165","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.8849644943252768","""-1766800266""","1029.266","1029.266","1029.266","0","1029.266"
"2","159","165","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.8849644943252768","""-919028317""","1028.312","1028.312","1028.312","0","1028.312"
"2","160","165","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.8849644943252768","""1666739928""","1029.62","1029.62","1029.62","0","1029.62"
"2","161","170","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03178901136992701","""showerhead""","0.46918161070705466","0.5997484918469002","0.8287057684656023","""893025260""","1029.302","1029.302","1029.302","0","1029.302"
"2","162","170","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03178901136992701","""showerhead""","0.46918161070705466","0.5997484918469002","0.8287057684656023","""-1616410961""","1028.415","1028.415","1028.415","0","1028.415"
"2","163","170","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03178901136992701","""showerhead""","0.46918161070705466","0.5997484918469002","0.8287057684656023","""-531740138""","1028.545","1028.545","1028.545","0","1028.545"
"2","164","170","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03178901136992701","""showerhead""","0.46918161070705466","0.5997484918469002","0.8287057684656023","""-1153225593""","1029.058","1029.058","1029.058","0","1029.058"
"2","165","170","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03178901136992701","""showerhead""","0.46918161070705466","0.5997484918469002","0.8287057684656023","""510660691""","1029.083","1029.083","1029.083","0","1029.083"
"2","166","175","1000","""suslab""","""schwarz-alternative""","true","1","false","0.02573313320386413","""showerhead""","0.46918161070705466","0.6032118236663092","0.8287057684656023","""-441758541""","1029.03","1029.03","1029.03","0","1029.03"
"2","167","175","1000","""suslab""","""schwarz-alternative""","true","1","false","0.02573313320386413","""showerhead""","0.46918161070705466","0.6032118236663092","0.8287057684656023","""-1094776004""","1029.768","1029.768","1029.768","0","1029.768"
"2","168","175","1000","""suslab""","""schwarz-alternative""","true","1","false","0.02573313320386413","""showerhead""","0.46918161070705466","0.6032118236663092","0.8287057684656023","""1390310896""","1028.603","1028.603","1028.603","0","1028.603"
"2","169","175","1000","""suslab""","""schwarz-alternative""","true","1","false","0.02573313320386413","""showerhead""","0.46918161070705466","0.6032118236663092","0.8287057684656023","""-1303392370""","1029.671","1029.671","1029.671","0","1029.671"
"2","170","175","1000","""suslab""","""schwarz-alternative""","true","1","false","0.02573313320386413","""showerhead""","0.46918161070705466","0.6032118236663092","0.8287057684656023","""624822393""","1028.688","1028.688","1028.688","0","1028.688"
"2","171","180","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""-825853844""","29.22","29.22","29.22","0","29.22"
"2","172","180","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""-1855197863""","28.658","28.658","28.658","0","28.658"
"2","173","180","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""911450231""","28.092000000000002","28.092000000000002","28.092000000000002","0","28.092000000000002"
"2","174","180","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""1076637929""","1029.385","1029.385","1029.385","0","1029.385"
"2","175","180","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""-785849249""","28.886999999999997","28.886999999999997","28.886999999999997","0","28.886999999999997"
"2","176","185","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.5693428392380748","0.7318225446055","""556292557""","1028.195","1028.195","1028.195","0","1028.195"
"2","177","185","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.5693428392380748","0.7318225446055","""1981014452""","28.524","28.524","28.524","0","28.524"
"2","178","185","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.5693428392380748","0.7318225446055","""312961031""","1027.737","1027.737","1027.737","0","1027.737"
"2","179","185","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.5693428392380748","0.7318225446055","""-1668699720""","1028.011","1028.011","1028.011","0","1028.011"
"2","180","185","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.5693428392380748","0.7318225446055","""1139283469""","1028.758","1028.758","1028.758","0","1028.758"
"2","181","190","1000","""suslab""","""schwarz-alternative""","true","1","false","0.024369374593269457","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""-1938431098""","1028.728","1028.728","1028.728","0","1028.728"
"2","182","190","1000","""suslab""","""schwarz-alternative""","true","1","false","0.024369374593269457","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""-633779698""","1028.908","1028.908","1028.908","0","1028.908"
"2","183","190","1000","""suslab""","""schwarz-alternative""","true","1","false","0.024369374593269457","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""1625275743""","1028.502","1028.502","1028.502","0","1028.502"
"2","184","190","1000","""suslab""","""schwarz-alternative""","true","1","false","0.024369374593269457","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""1831209073""","1028.467","1028.467","1028.467","0","1028.467"
"2","185","190","1000","""suslab""","""schwarz-alternative""","true","1","false","0.024369374593269457","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""-553285774""","1027.988","1027.988","1027.988","0","1027.988"
"2","186","195","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.42925569475887876","0.6032118236663092","0.7318225446055","""-169618987""","1028.068","1028.068","1028.068","0","1028.068"
"2","187","195","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.42925569475887876","0.6032118236663092","0.7318225446055","""-859789056""","28.156000000000002","28.156000000000002","28.156000000000002","0","28.156000000000002"
"2","188","195","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.42925569475887876","0.6032118236663092","0.7318225446055","""1856860353""","1028.249","1028.249","1028.249","0","1028.249"
"2","189","195","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.42925569475887876","0.6032118236663092","0.7318225446055","""2082785442""","1028.684","1028.684","1028.684","0","1028.684"
"2","190","195","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.42925569475887876","0.6032118236663092","0.7318225446055","""-1821792662""","1027.874","1027.874","1027.874","0","1027.874"
"2","191","200","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7645614088809497","""1059900012""","1027.923","1027.923","1027.923","0","1027.923"
"2","192","200","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7645614088809497","""-1454741829""","1028.163","1028.163","1028.163","0","1028.163"
"2","193","200","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7645614088809497","""1027899720""","1028.939","1028.939","1028.939","0","1028.939"
"2","194","200","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7645614088809497","""1570224897""","1028.64","1028.64","1028.64","0","1028.64"
"2","195","200","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7645614088809497","""209585149""","1027.64","1027.64","1027.64","0","1027.64"
"2","196","205","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.731840295018456","""-1211811662""","1028.229","1028.229","1028.229","0","1028.229"
"2","197","205","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.731840295018456","""-2119104369""","1029.029","1029.029","1029.029","0","1029.029"
"2","198","205","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.731840295018456","""-927946653""","1027.871","1027.871","1027.871","0","1027.871"
"2","199","205","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.731840295018456","""-1838860792""","1028.494","1028.494","1028.494","0","1028.494"
"2","200","205","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.731840295018456","""-100188114""","1029.116","1029.116","1029.116","0","1029.116"
"2","201","210","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7378446398977673","""-1159527957""","1029.224","1029.224","1029.224","0","1029.224"
"2","202","210","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7378446398977673","""-1147658208""","1028.95","1028.95","1028.95","0","1028.95"
"2","203","210","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7378446398977673","""841531040""","1028.33","1028.33","1028.33","0","1028.33"
"2","204","210","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7378446398977673","""-1789213710""","1028.328","1028.328","1028.328","0","1028.328"
"2","205","210","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7378446398977673","""-1051513131""","1028.252","1028.252","1028.252","0","1028.252"
"2","206","215","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7805423087382724","""111126298""","1027.81","1027.81","1027.81","0","1027.81"
"2","207","215","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7805423087382724","""992252863""","28.235","28.235","28.235","0","28.235"
"2","208","215","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7805423087382724","""-1209710072""","29.521","29.521","29.521","0","29.521"
"2","209","215","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7805423087382724","""-130616486""","1027.9","1027.9","1027.9","0","1027.9"
"2","210","215","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7805423087382724","""233203567""","1028.959","1028.959","1028.959","0","1028.959"
"2","211","220","1000","""suslab""","""schwarz-alternative""","true","1","false","0.029348165230145003","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""570074720""","29.467","29.467","29.467","0","29.467"
"2","212","220","1000","""suslab""","""schwarz-alternative""","true","1","false","0.029348165230145003","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""-149736719""","1028.363","1028.363","1028.363","0","1028.363"
"2","213","220","1000","""suslab""","""schwarz-alternative""","true","1","false","0.029348165230145003","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""-2003401412""","1028.167","1028.167","1028.167","0","1028.167"
"2","214","220","1000","""suslab""","""schwarz-alternative""","true","1","false","0.029348165230145003","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""2038876861""","1027.235","1027.235","1027.235","0","1027.235"
"2","215","220","1000","""suslab""","""schwarz-alternative""","true","1","false","0.029348165230145003","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""1974273990""","1028.229","1028.229","1028.229","0","1028.229"
"2","216","225","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.391288986452828","0.6032118236663092","0.7318225446055","""629329345""","1029.55","1029.55","1029.55","0","1029.55"
"2","217","225","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.391288986452828","0.6032118236663092","0.7318225446055","""-8963570""","1027.922","1027.922","1027.922","0","1027.922"
"2","218","225","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.391288986452828","0.6032118236663092","0.7318225446055","""-1708248444""","1027.8","1027.8","1027.8","0","1027.8"
"2","219","225","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.391288986452828","0.6032118236663092","0.7318225446055","""754508408""","28.674","28.674","28.674","0","28.674"
"2","220","225","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.391288986452828","0.6032118236663092","0.7318225446055","""38750689""","1029.333","1029.333","1029.333","0","1029.333"
"2","221","230","1000","""suslab""","""schwarz-alternative""","true","1","false","0.0257358921425139","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""-1000657563""","1029.059","1029.059","1029.059","0","1029.059"
"2","222","230","1000","""suslab""","""schwarz-alternative""","true","1","false","0.0257358921425139","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""-279432605""","1027.901","1027.901","1027.901","0","1027.901"
"2","223","230","1000","""suslab""","""schwarz-alternative""","true","1","false","0.0257358921425139","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""-496681480""","1028.201","1028.201","1028.201","0","1028.201"
"2","224","230","1000","""suslab""","""schwarz-alternative""","true","1","false","0.0257358921425139","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""-400141205""","1029.331","1029.331","1029.331","0","1029.331"
"2","225","230","1000","""suslab""","""schwarz-alternative""","true","1","false","0.0257358921425139","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""-1265276668""","1028.032","1028.032","1028.032","0","1028.032"
"2","226","235","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030526610928882376","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""536721507""","1028.638","1028.638","1028.638","0","1028.638"
"2","227","235","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030526610928882376","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""270898419""","1029.034","1029.034","1029.034","0","1029.034"
"2","228","235","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030526610928882376","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""201180434""","1029.029","1029.029","1029.029","0","1029.029"
"2","229","235","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030526610928882376","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""-640856200""","28.092","28.092","28.092","0","28.092"
"2","230","235","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030526610928882376","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","""130299829""","1028.256","1028.256","1028.256","0","1028.256"
"2","231","240","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.5466655809722138","0.7318225446055","""-1046186363""","1027.793","1027.793","1027.793","0","1027.793"
"2","232","240","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.5466655809722138","0.7318225446055","""-1862424681""","1028.435","1028.435","1028.435","0","1028.435"
"2","233","240","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.5466655809722138","0.7318225446055","""-1964533609""","1029.429","1029.429","1029.429","0","1029.429"
"2","234","240","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.5466655809722138","0.7318225446055","""-1858452879""","28.759999999999998","28.759999999999998","28.759999999999998","0","28.759999999999998"
"2","235","240","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.5466655809722138","0.7318225446055","""1310904054""","1028.101","1028.101","1028.101","0","1028.101"
"2","236","245","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7325701121074278","""1520657104""","1029.097","1029.097","1029.097","0","1029.097"
"2","237","245","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7325701121074278","""624684982""","1028.445","1028.445","1028.445","0","1028.445"
"2","238","245","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7325701121074278","""1860949092""","1028.1","1028.1","1028.1","0","1028.1"
