"search-number","evaluation","evals-requested-so-far","number-of-nodes*","network-method*","technology-diffusion-method*","word-of-mouth?*","seeding-percentage*","debug?*","deliberation_rate*","innovation*","p_leader_social*","p_mainstream_social*","p_hedonistic_social*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","221","250","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""1342635770""","17.362000000000002","17.362000000000002","17.362000000000002","0","17.362000000000002"
"1","222","250","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""-866293130""","16.875999999999998","16.875999999999998","16.875999999999998","0","16.875999999999998"
"1","223","250","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""22345334""","27.237000000000002","27.237000000000002","27.237000000000002","0","27.237000000000002"
"1","224","250","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""-664365000""","17.217000000000002","17.217000000000002","17.217000000000002","0","17.217000000000002"
"1","225","250","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""-2065380644""","22.134000000000004","22.134000000000004","22.134000000000004","0","22.134000000000004"
"1","226","255","1000","""suslab""","""schwarz""","true","1","false","0.010222148354583186","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""-1818839908""","23.427","23.427","23.427","0","23.427"
"1","227","255","1000","""suslab""","""schwarz""","true","1","false","0.010222148354583186","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""1558342567""","1026.914","1026.914","1026.914","0","1026.914"
"1","228","255","1000","""suslab""","""schwarz""","true","1","false","0.010222148354583186","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""-1433659301""","19.863999999999997","19.863999999999997","19.863999999999997","0","19.863999999999997"
"1","229","255","1000","""suslab""","""schwarz""","true","1","false","0.010222148354583186","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""-1177956295""","23.556","23.556","23.556","0","23.556"
"1","230","255","1000","""suslab""","""schwarz""","true","1","false","0.010222148354583186","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""1570700839""","21.706999999999997","21.706999999999997","21.706999999999997","0","21.706999999999997"
"1","231","260","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","1","""-71700648""","24.900000000000002","24.900000000000002","24.900000000000002","0","24.900000000000002"
"1","232","260","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","1","""337640543""","21.047","21.047","21.047","0","21.047"
"1","233","260","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","1","""1099319495""","25.880000000000003","25.880000000000003","25.880000000000003","0","25.880000000000003"
"1","234","260","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","1","""966642701""","19.004","19.004","19.004","0","19.004"
"1","235","260","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","1","""359110170""","20.682","20.682","20.682","0","20.682"
"1","236","265","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.23873168245017673","0.8887525125042194","""163894769""","20.902","20.902","20.902","0","20.902"
"1","237","265","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.23873168245017673","0.8887525125042194","""487981662""","13.358999999999998","13.358999999999998","13.358999999999998","0","13.358999999999998"
"1","238","265","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.23873168245017673","0.8887525125042194","""136558275""","19.011000000000003","19.011000000000003","19.011000000000003","0","19.011000000000003"
"1","239","265","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.23873168245017673","0.8887525125042194","""-1514075996""","28.758000000000003","28.758000000000003","28.758000000000003","0","28.758000000000003"
"1","240","265","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.23873168245017673","0.8887525125042194","""1350868578""","28.129","28.129","28.129","0","28.129"
"1","241","270","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","0.8824703359097033","""522053403""","1027.857","1027.857","1027.857","0","1027.857"
"1","242","270","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","0.8824703359097033","""-228687955""","23.194","23.194","23.194","0","23.194"
"1","243","270","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","0.8824703359097033","""1944453422""","21.270000000000003","21.270000000000003","21.270000000000003","0","21.270000000000003"
"1","244","270","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","0.8824703359097033","""1751680314""","16.796","16.796","16.796","0","16.796"
"1","245","270","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","0.8824703359097033","""1619666900""","20.368","20.368","20.368","0","20.368"
"1","246","275","1000","""suslab""","""schwarz""","true","1","false","0.004645415643212447","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""383220635""","1027.483","1027.483","1027.483","0","1027.483"
"1","247","275","1000","""suslab""","""schwarz""","true","1","false","0.004645415643212447","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""832136897""","29.060000000000002","29.060000000000002","29.060000000000002","0","29.060000000000002"
"1","248","275","1000","""suslab""","""schwarz""","true","1","false","0.004645415643212447","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""30722269""","1028.165","1028.165","1028.165","0","1028.165"
"1","249","275","1000","""suslab""","""schwarz""","true","1","false","0.004645415643212447","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""1732966907""","1027.459","1027.459","1027.459","0","1027.459"
"1","250","275","1000","""suslab""","""schwarz""","true","1","false","0.004645415643212447","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""1330025287""","1025.943","1025.943","1025.943","0","1025.943"
"1","251","280","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.1842123889818182","0.8887525125042194","""-434119362""","20.608","20.608","20.608","0","20.608"
"1","252","280","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.1842123889818182","0.8887525125042194","""799254513""","1027.699","1027.699","1027.699","0","1027.699"
"1","253","280","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.1842123889818182","0.8887525125042194","""-591185824""","14.910000000000004","14.910000000000004","14.910000000000004","0","14.910000000000004"
"1","254","280","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.1842123889818182","0.8887525125042194","""47001496""","23.512","23.512","23.512","0","23.512"
"1","255","280","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.1842123889818182","0.8887525125042194","""-1123253928""","22.151","22.151","22.151","0","22.151"
"1","256","285","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","0.9295748881995121","""-820763662""","25.112000000000002","25.112000000000002","25.112000000000002","0","25.112000000000002"
"1","257","285","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","0.9295748881995121","""1539668084""","18.155","18.155","18.155","0","18.155"
"1","258","285","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","0.9295748881995121","""-698053716""","14.127","14.127","14.127","0","14.127"
"1","259","285","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","0.9295748881995121","""-1778539781""","24.378999999999998","24.378999999999998","24.378999999999998","0","24.378999999999998"
"1","260","285","1000","""suslab""","""schwarz""","true","1","false","0.01029879932655713","""showerhead""","0.5398295209849719","0.19908026728529918","0.9295748881995121","""-255532886""","1028.038","1028.038","1028.038","0","1028.038"
"1","261","290","1000","""suslab""","""schwarz""","true","1","false","0.011020889401005369","""showerhead""","0.5398295209849719","0.11723942121533029","0.8887525125042194","""859761917""","29.119","29.119","29.119","0","29.119"
"1","262","290","1000","""suslab""","""schwarz""","true","1","false","0.011020889401005369","""showerhead""","0.5398295209849719","0.11723942121533029","0.8887525125042194","""1499215493""","1024.417","1024.417","1024.417","0","1024.417"
"1","263","290","1000","""suslab""","""schwarz""","true","1","false","0.011020889401005369","""showerhead""","0.5398295209849719","0.11723942121533029","0.8887525125042194","""1593313179""","28.918","28.918","28.918","0","28.918"
"1","264","290","1000","""suslab""","""schwarz""","true","1","false","0.011020889401005369","""showerhead""","0.5398295209849719","0.11723942121533029","0.8887525125042194","""509350281""","15.662000000000003","15.662000000000003","15.662000000000003","0","15.662000000000003"
"1","265","290","1000","""suslab""","""schwarz""","true","1","false","0.011020889401005369","""showerhead""","0.5398295209849719","0.11723942121533029","0.8887525125042194","""1567583831""","21.541","21.541","21.541","0","21.541"
"1","266","295","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""-420722739""","16.467","16.467","16.467","0","16.467"
"1","267","295","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""1222933191""","12.587","12.587","12.587","0","12.587"
"1","268","295","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""-13256419""","1027.33","1027.33","1027.33","0","1027.33"
"1","269","295","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""40639566""","14.189","14.189","14.189","0","14.189"
"1","270","295","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""25749410""","11.935999999999998","11.935999999999998","11.935999999999998","0","11.935999999999998"
"1","271","300","1000","""suslab""","""schwarz""","true","1","false","0.013247650241463727","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""1898957161""","15.656999999999998","15.656999999999998","15.656999999999998","0","15.656999999999998"
"1","272","300","1000","""suslab""","""schwarz""","true","1","false","0.013247650241463727","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""466230782""","17.987","17.987","17.987","0","17.987"
"1","273","300","1000","""suslab""","""schwarz""","true","1","false","0.013247650241463727","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""1660149079""","16.845000000000002","16.845000000000002","16.845000000000002","0","16.845000000000002"
"1","274","300","1000","""suslab""","""schwarz""","true","1","false","0.013247650241463727","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""2081835119""","28.296000000000003","28.296000000000003","28.296000000000003","0","28.296000000000003"
"1","275","300","1000","""suslab""","""schwarz""","true","1","false","0.013247650241463727","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""-901811784""","14.216999999999999","14.216999999999999","14.216999999999999","0","14.216999999999999"
"1","276","305","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0.19908026728529918","1","""791563163""","16.836","16.836","16.836","0","16.836"
"1","277","305","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0.19908026728529918","1","""1336094247""","22.736","22.736","22.736","0","22.736"
"1","278","305","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0.19908026728529918","1","""-1934499444""","1028.117","1028.117","1028.117","0","1028.117"
"1","279","305","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0.19908026728529918","1","""413524468""","1026.377","1026.377","1026.377","0","1026.377"
"1","280","305","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0.19908026728529918","1","""1975997047""","8.974","8.974","8.974","0","8.974"
"1","281","310","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0","0.8887525125042194","""1940037761""","14.623","14.623","14.623","0","14.623"
"1","282","310","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0","0.8887525125042194","""-1055563316""","1028.009","1028.009","1028.009","0","1028.009"
"1","283","310","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0","0.8887525125042194","""-1415124771""","12.092999999999998","12.092999999999998","12.092999999999998","0","12.092999999999998"
"1","284","310","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0","0.8887525125042194","""990489740""","13.701","13.701","13.701","0","13.701"
"1","285","310","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0","0.8887525125042194","""-1796572646""","19.206000000000003","19.206000000000003","19.206000000000003","0","19.206000000000003"
"1","286","315","1000","""suslab""","""schwarz""","true","1","false","0.014865750043312993","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""-278478046""","13.936000000000002","13.936000000000002","13.936000000000002","0","13.936000000000002"
"1","287","315","1000","""suslab""","""schwarz""","true","1","false","0.014865750043312993","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""1445019768""","17.477","17.477","17.477","0","17.477"
"1","288","315","1000","""suslab""","""schwarz""","true","1","false","0.014865750043312993","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""-1906510974""","13.563000000000002","13.563000000000002","13.563000000000002","0","13.563000000000002"
"1","289","315","1000","""suslab""","""schwarz""","true","1","false","0.014865750043312993","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""-958060146""","28.612000000000002","28.612000000000002","28.612000000000002","0","28.612000000000002"
"1","290","315","1000","""suslab""","""schwarz""","true","1","false","0.014865750043312993","""showerhead""","0.5398295209849719","0.19908026728529918","0.8887525125042194","""2014754470""","15.219000000000001","15.219000000000001","15.219000000000001","0","15.219000000000001"
"1","291","320","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.6942873974061894","0.19908026728529918","0.8887525125042194","""588082333""","17.439","17.439","17.439","0","17.439"
"1","292","320","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.6942873974061894","0.19908026728529918","0.8887525125042194","""-508586449""","18.386000000000003","18.386000000000003","18.386000000000003","0","18.386000000000003"
"1","293","320","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.6942873974061894","0.19908026728529918","0.8887525125042194","""1923791967""","25.759","25.759","25.759","0","25.759"
"1","294","320","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.6942873974061894","0.19908026728529918","0.8887525125042194","""731950859""","17.854","17.854","17.854","0","17.854"
"1","295","320","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.6942873974061894","0.19908026728529918","0.8887525125042194","""1440818558""","20.529000000000003","20.529000000000003","20.529000000000003","0","20.529000000000003"
"1","296","325","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0.19908026728529918","0.966352386138995","""-1486129021""","12.594999999999999","12.594999999999999","12.594999999999999","0","12.594999999999999"
"1","297","325","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0.19908026728529918","0.966352386138995","""492121007""","11.981","11.981","11.981","0","11.981"
"1","298","325","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0.19908026728529918","0.966352386138995","""-2094887902""","1027.426","1027.426","1027.426","0","1027.426"
"1","299","325","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0.19908026728529918","0.966352386138995","""-267791839""","24.699","24.699","24.699","0","24.699"
"1","300","325","1000","""suslab""","""schwarz""","true","1","false","0.012674065174176172","""showerhead""","0.5398295209849719","0.19908026728529918","0.966352386138995","""-1430365985""","23.323","23.323","23.323","0","23.323"
"2","1","5","1000","""suslab""","""schwarz""","true","1","false","0.03200405811963735","""showerhead""","0.30613899743204265","0.6207896937129845","0.9373966464051473","""-357945424""","8.391","8.391","8.391","0","8.391"
"2","2","5","1000","""suslab""","""schwarz""","true","1","false","0.03200405811963735","""showerhead""","0.30613899743204265","0.6207896937129845","0.9373966464051473","""1812656071""","47.940999999999995","47.940999999999995","47.940999999999995","0","47.940999999999995"
"2","3","5","1000","""suslab""","""schwarz""","true","1","false","0.03200405811963735","""showerhead""","0.30613899743204265","0.6207896937129845","0.9373966464051473","""-594375834""","1051.656","1051.656","1051.656","0","1051.656"
"2","4","5","1000","""suslab""","""schwarz""","true","1","false","0.03200405811963735","""showerhead""","0.30613899743204265","0.6207896937129845","0.9373966464051473","""-188799763""","48.76899999999999","48.76899999999999","48.76899999999999","0","48.76899999999999"
"2","5","5","1000","""suslab""","""schwarz""","true","1","false","0.03200405811963735","""showerhead""","0.30613899743204265","0.6207896937129845","0.9373966464051473","""2093665046""","13.074000000000002","13.074000000000002","13.074000000000002","0","13.074000000000002"
"2","6","10","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9373966464051473","""113052325""","20.751","20.751","20.751","0","20.751"
"2","7","10","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9373966464051473","""-1888284946""","46.891999999999996","46.891999999999996","46.891999999999996","0","46.891999999999996"
"2","8","10","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9373966464051473","""1888351976""","35.358000000000004","35.358000000000004","35.358000000000004","0","35.358000000000004"
"2","9","10","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9373966464051473","""-1310761233""","39.82","39.82","39.82","0","39.82"
"2","10","10","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9373966464051473","""968736669""","9.7","9.7","9.7","0","9.7"
"2","11","15","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9261709308914005","""1793895703""","37.769","37.769","37.769","0","37.769"
"2","12","15","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9261709308914005","""1351661799""","51.786","51.786","51.786","0","51.786"
"2","13","15","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9261709308914005","""-786174928""","41.373999999999995","41.373999999999995","41.373999999999995","0","41.373999999999995"
"2","14","15","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9261709308914005","""589455934""","38.667","38.667","38.667","0","38.667"
"2","15","15","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9261709308914005","""916050405""","37.631","37.631","37.631","0","37.631"
"2","16","20","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9777125531529024","""987039901""","47.326","47.326","47.326","0","47.326"
"2","17","20","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9777125531529024","""1430668604""","45.806000000000004","45.806000000000004","45.806000000000004","0","45.806000000000004"
"2","18","20","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9777125531529024","""-1660128008""","42.01199999999999","42.01199999999999","42.01199999999999","0","42.01199999999999"
"2","19","20","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9777125531529024","""-1569558705""","31.543000000000003","31.543000000000003","31.543000000000003","0","31.543000000000003"
"2","20","20","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9777125531529024","""528183126""","15.155","15.155","15.155","0","15.155"
"2","21","25","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9007921272682742","""2124459849""","11.277000000000001","11.277000000000001","11.277000000000001","0","11.277000000000001"
"2","22","25","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9007921272682742","""-1101180010""","52.107","52.107","52.107","0","52.107"
"2","23","25","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9007921272682742","""139081298""","16.381999999999998","16.381999999999998","16.381999999999998","0","16.381999999999998"
"2","24","25","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9007921272682742","""1373196746""","47.048","47.048","47.048","0","47.048"
"2","25","25","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.6207896937129845","0.9007921272682742","""1762618352""","41.1","41.1","41.1","0","41.1"
"2","26","30","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.14069404639384311","0.6207896937129845","0.9373966464051473","""-2082961374""","28.907999999999998","28.907999999999998","28.907999999999998","0","28.907999999999998"
"2","27","30","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.14069404639384311","0.6207896937129845","0.9373966464051473","""416987028""","49.419","49.419","49.419","0","49.419"
"2","28","30","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.14069404639384311","0.6207896937129845","0.9373966464051473","""-190448729""","44.871","44.871","44.871","0","44.871"
"2","29","30","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.14069404639384311","0.6207896937129845","0.9373966464051473","""1805575800""","48.249","48.249","48.249","0","48.249"
"2","30","30","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.14069404639384311","0.6207896937129845","0.9373966464051473","""848667713""","1059.984","1059.984","1059.984","0","1059.984"
"2","31","35","1000","""suslab""","""schwarz""","true","1","false","0.03728600643073643","""showerhead""","0.30613899743204265","0.6207896937129845","0.9373966464051473","""688800142""","29.543999999999997","29.543999999999997","29.543999999999997","0","29.543999999999997"
"2","32","35","1000","""suslab""","""schwarz""","true","1","false","0.03728600643073643","""showerhead""","0.30613899743204265","0.6207896937129845","0.9373966464051473","""656683773""","6.069","6.069","6.069","0","6.069"
"2","33","35","1000","""suslab""","""schwarz""","true","1","false","0.03728600643073643","""showerhead""","0.30613899743204265","0.6207896937129845","0.9373966464051473","""502326007""","47.604","47.604","47.604","0","47.604"
"2","34","35","1000","""suslab""","""schwarz""","true","1","false","0.03728600643073643","""showerhead""","0.30613899743204265","0.6207896937129845","0.9373966464051473","""1514737209""","40.394","40.394","40.394","0","40.394"
"2","35","35","1000","""suslab""","""schwarz""","true","1","false","0.03728600643073643","""showerhead""","0.30613899743204265","0.6207896937129845","0.9373966464051473","""877909956""","42.403000000000006","42.403000000000006","42.403000000000006","0","42.403000000000006"
"2","36","40","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.5849490722110529","0.9373966464051473","""-792348026""","53.334","53.334","53.334","0","53.334"
"2","37","40","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.5849490722110529","0.9373966464051473","""-217555973""","23.202","23.202","23.202","0","23.202"
"2","38","40","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.5849490722110529","0.9373966464051473","""-814206651""","7.134000000000001","7.134000000000001","7.134000000000001","0","7.134000000000001"
"2","39","40","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.5849490722110529","0.9373966464051473","""-520358050""","25.491","25.491","25.491","0","25.491"
"2","40","40","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.5849490722110529","0.9373966464051473","""1575546713""","38.96","38.96","38.96","0","38.96"
"2","41","45","1000","""suslab""","""schwarz""","true","1","false","0.03214019788848251","""showerhead""","0.30613899743204265","0.5849490722110529","0.9373966464051473","""-407657668""","34.013","34.013","34.013","0","34.013"
"2","42","45","1000","""suslab""","""schwarz""","true","1","false","0.03214019788848251","""showerhead""","0.30613899743204265","0.5849490722110529","0.9373966464051473","""-467457346""","16.86","16.86","16.86","0","16.86"
"2","43","45","1000","""suslab""","""schwarz""","true","1","false","0.03214019788848251","""showerhead""","0.30613899743204265","0.5849490722110529","0.9373966464051473","""1329570693""","51.793","51.793","51.793","0","51.793"
"2","44","45","1000","""suslab""","""schwarz""","true","1","false","0.03214019788848251","""showerhead""","0.30613899743204265","0.5849490722110529","0.9373966464051473","""-1327948493""","31.363999999999997","31.363999999999997","31.363999999999997","0","31.363999999999997"
"2","45","45","1000","""suslab""","""schwarz""","true","1","false","0.03214019788848251","""showerhead""","0.30613899743204265","0.5849490722110529","0.9373966464051473","""12599973""","47.225","47.225","47.225","0","47.225"
"2","46","50","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.25516534083630826","0.5849490722110529","0.9373966464051473","""1720938746""","38.12800000000001","38.12800000000001","38.12800000000001","0","38.12800000000001"
"2","47","50","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.25516534083630826","0.5849490722110529","0.9373966464051473","""-930743482""","47.59400000000001","47.59400000000001","47.59400000000001","0","47.59400000000001"
"2","48","50","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.25516534083630826","0.5849490722110529","0.9373966464051473","""1820473188""","46.373000000000005","46.373000000000005","46.373000000000005","0","46.373000000000005"
"2","49","50","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.25516534083630826","0.5849490722110529","0.9373966464051473","""-613836389""","27.767","27.767","27.767","0","27.767"
"2","50","50","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.25516534083630826","0.5849490722110529","0.9373966464051473","""1838988520""","45.069","45.069","45.069","0","45.069"
"2","51","55","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.5399763102145749","0.9002331597579549","""1104817459""","49.242999999999995","49.242999999999995","49.242999999999995","0","49.242999999999995"
"2","52","55","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.5399763102145749","0.9002331597579549","""-1770230572""","56.485","56.485","56.485","0","56.485"
"2","53","55","1000","""suslab""","""schwarz""","true","1","false","0.034418526277105344","""showerhead""","0.30613899743204265","0.5399763102145749","0.9002331597579549","""-2007401801""","46.126000000000005","46.126000000000005","46.126000000000005","0","46.126000000000005"
