"search-number","evaluation","evals-requested-so-far","number-of-nodes*","network-method*","technology-diffusion-method*","word-of-mouth?*","seeding-percentage*","debug?*","deliberation_rate*","innovation*","leader_w_social*","main_w_social*","hed_w_social*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","58","60","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.16462804387393537","0.39878742346852813","0.33539058965602025","""1586946701""","27.273","27.273","27.273","0","27.273"
"1","59","60","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.16462804387393537","0.39878742346852813","0.33539058965602025","""1017708166""","28.026","28.026","28.026","0","28.026"
"1","60","60","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.16462804387393537","0.39878742346852813","0.33539058965602025","""-586667024""","28.607999999999997","28.607999999999997","28.607999999999997","0","28.607999999999997"
"1","61","64","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.1394492808294467","0.4973152856524243","0.33539058965602025","""-48645915""","13.38","13.38","13.38","0","13.38"
"1","62","64","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.1394492808294467","0.4973152856524243","0.33539058965602025","""-1031508733""","11.216","11.216","11.216","0","11.216"
"1","63","64","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.1394492808294467","0.4973152856524243","0.33539058965602025","""-62282961""","16.080000000000002","16.080000000000002","16.080000000000002","0","16.080000000000002"
"1","64","64","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.1394492808294467","0.4973152856524243","0.33539058965602025","""678841596""","14.607","14.607","14.607","0","14.607"
"1","65","68","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.1394492808294467","0.32579405041831155","0.3567010348033228","""54536691""","11.653","11.653","11.653","0","11.653"
"1","66","68","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.1394492808294467","0.32579405041831155","0.3567010348033228","""-973703644""","7.114000000000001","7.114000000000001","7.114000000000001","0","7.114000000000001"
"1","67","68","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.1394492808294467","0.32579405041831155","0.3567010348033228","""589097960""","11.296","11.296","11.296","0","11.296"
"1","68","68","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.1394492808294467","0.32579405041831155","0.3567010348033228","""-741650275""","8.691","8.691","8.691","0","8.691"
"1","69","72","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.1394492808294467","0.32579405041831155","0.4893443527456173","""1196140183""","9.969","9.969","9.969","0","9.969"
